gene	present_in_deposited_matrix	retained_filterByExpr	removal_reason
SVIL-AS1	TRUE	TRUE	retained
SVIL2P	TRUE	TRUE	retained
SVIP	TRUE	TRUE	retained
SVOPL	TRUE	TRUE	retained
SWAP70	TRUE	TRUE	retained
SWI5	TRUE	TRUE	retained
SWSAP1	TRUE	TRUE	retained
SWT1	TRUE	TRUE	retained
SYAP1	TRUE	TRUE	retained
SYBU	TRUE	TRUE	retained
SYCE1	TRUE	TRUE	retained
SYCP2	TRUE	TRUE	retained
SYCP2L	TRUE	TRUE	retained
SYCP3	TRUE	TRUE	retained
SYDE1	TRUE	TRUE	retained
SYDE2	TRUE	TRUE	retained
SYF2	TRUE	TRUE	retained
SYK	TRUE	TRUE	retained
SYMPK	TRUE	TRUE	retained
SYN2	TRUE	TRUE	retained
SYN3	TRUE	TRUE	retained
SYNC	TRUE	TRUE	retained
SYNCRIP	TRUE	TRUE	retained
SYNE1	TRUE	TRUE	retained
SYNE2	TRUE	TRUE	retained
SYNE3	TRUE	TRUE	retained
SYNE4	TRUE	TRUE	retained
SYNGAP1	TRUE	TRUE	retained
SYNGR1	TRUE	TRUE	retained
SYNGR2	TRUE	TRUE	retained
SYNGR2P1	TRUE	TRUE	retained
SYNJ1	TRUE	TRUE	retained
SYNJ2	TRUE	TRUE	retained
SYNM	TRUE	TRUE	retained
SYNPO	TRUE	TRUE	retained
SYNPO2	TRUE	TRUE	retained
SYNPO2L	TRUE	TRUE	retained
SYNRG	TRUE	TRUE	retained
SYPL1	TRUE	TRUE	retained
SYPL2	TRUE	TRUE	retained
SYS1	TRUE	TRUE	retained
SYT1	TRUE	TRUE	retained
SYT11	TRUE	TRUE	retained
SYT12	TRUE	TRUE	retained
SYT15	TRUE	TRUE	retained
SYT16	TRUE	TRUE	retained
SYT17	TRUE	TRUE	retained
SYT2	TRUE	TRUE	retained
SYT6	TRUE	TRUE	retained
SYT7	TRUE	TRUE	retained
SYT8	TRUE	TRUE	retained
SYTL1	TRUE	TRUE	retained
SYTL2	TRUE	TRUE	retained
SYTL3	TRUE	TRUE	retained
SYTL4	TRUE	TRUE	retained
SYTL5	TRUE	TRUE	retained
SYVN1	TRUE	TRUE	retained
SZRD1	TRUE	TRUE	retained
SZT2	TRUE	TRUE	retained
TAB1	TRUE	TRUE	retained
TAB2	TRUE	TRUE	retained
TAB3	TRUE	TRUE	retained
TAC3	TRUE	TRUE	retained
TAC4	TRUE	TRUE	retained
TACC1	TRUE	TRUE	retained
TACC2	TRUE	TRUE	retained
TACC3	TRUE	TRUE	retained
TACO1	TRUE	TRUE	retained
TACR1	TRUE	TRUE	retained
TACSTD2	TRUE	TRUE	retained
TADA1	TRUE	TRUE	retained
TADA2A	TRUE	TRUE	retained
TADA2B	TRUE	TRUE	retained
TADA3	TRUE	TRUE	retained
TAF1	TRUE	TRUE	retained
TAF10	TRUE	TRUE	retained
TAF11	TRUE	TRUE	retained
TAF12	TRUE	TRUE	retained
TAF13	TRUE	TRUE	retained
TAF15	TRUE	TRUE	retained
TAF1A	TRUE	TRUE	retained
TAF1B	TRUE	TRUE	retained
TAF1C	TRUE	TRUE	retained
TAF1D	TRUE	TRUE	retained
TAF1L	TRUE	TRUE	retained
TAF2	TRUE	TRUE	retained
TAF3	TRUE	TRUE	retained
TAF4	TRUE	TRUE	retained
TAF4B	TRUE	TRUE	retained
TAF5	TRUE	TRUE	retained
TAF5L	TRUE	TRUE	retained
TAF5LP1	TRUE	TRUE	retained
TAF6	TRUE	TRUE	retained
TAF6L	TRUE	TRUE	retained
TAF7	TRUE	TRUE	retained
TAF8	TRUE	TRUE	retained
TAF9	TRUE	TRUE	retained
TAF9B	TRUE	TRUE	retained
TAF9BP1	TRUE	TRUE	retained
TAGAP	TRUE	TRUE	retained
TAGLN	TRUE	TRUE	retained
TAGLN2	TRUE	TRUE	retained
TAGLN2P1	TRUE	TRUE	retained
TAL1	TRUE	TRUE	retained
TALDO1	TRUE	TRUE	retained
TAMALIN	TRUE	TRUE	retained
TAMM41	TRUE	TRUE	retained
TANC1	TRUE	TRUE	retained
TANC2	TRUE	TRUE	retained
TANGO2	TRUE	TRUE	retained
TANGO6	TRUE	TRUE	retained
TANK	TRUE	TRUE	retained
TAOK1	TRUE	TRUE	retained
TAOK2	TRUE	TRUE	retained
TAOK3	TRUE	TRUE	retained
TAP1	TRUE	TRUE	retained
TAP2	TRUE	TRUE	retained
TAPBP	TRUE	TRUE	retained
TAPBPL	TRUE	TRUE	retained
TAPT1	TRUE	TRUE	retained
TAPT1-AS1	TRUE	TRUE	retained
TARBP1	TRUE	TRUE	retained
TARBP2	TRUE	TRUE	retained
TARDBP	TRUE	TRUE	retained
TARDBPP1	TRUE	TRUE	retained
TARDBPP2	TRUE	TRUE	retained
TARDBPP4	TRUE	TRUE	retained
TARS1	TRUE	TRUE	retained
TARS2	TRUE	TRUE	retained
TARS3	TRUE	TRUE	retained
TAS1R3	TRUE	TRUE	retained
TAS2R13	TRUE	TRUE	retained
TAS2R14	TRUE	TRUE	retained
TAS2R19	TRUE	TRUE	retained
TAS2R20	TRUE	TRUE	retained
TAS2R30	TRUE	TRUE	retained
TAS2R31	TRUE	TRUE	retained
TAS2R40	TRUE	TRUE	retained
TAS2R5	TRUE	TRUE	retained
TASOR	TRUE	TRUE	retained
TASOR2	TRUE	TRUE	retained
TASP1	TRUE	TRUE	retained
TATDN1	TRUE	TRUE	retained
TATDN1P1	TRUE	TRUE	retained
TATDN2	TRUE	TRUE	retained
TATDN2P2	TRUE	TRUE	retained
TATDN3	TRUE	TRUE	retained
TAX1BP1	TRUE	TRUE	retained
TAX1BP3	TRUE	TRUE	retained
TAZ	TRUE	TRUE	retained
TBC1D1	TRUE	TRUE	retained
TBC1D10A	TRUE	TRUE	retained
TBC1D10B	TRUE	TRUE	retained
TBC1D10C	TRUE	TRUE	retained
TBC1D12	TRUE	TRUE	retained
TBC1D13	TRUE	TRUE	retained
TBC1D14	TRUE	TRUE	retained
TBC1D15	TRUE	TRUE	retained
TBC1D16	TRUE	TRUE	retained
TBC1D17	TRUE	TRUE	retained
TBC1D19	TRUE	TRUE	retained
TBC1D2	TRUE	TRUE	retained
TBC1D20	TRUE	TRUE	retained
TBC1D22A	TRUE	TRUE	retained
TBC1D22A-AS1	TRUE	TRUE	retained
TBC1D22B	TRUE	TRUE	retained
TBC1D23	TRUE	TRUE	retained
TBC1D24	TRUE	TRUE	retained
TBC1D25	TRUE	TRUE	retained
TBC1D2B	TRUE	TRUE	retained
TBC1D3	TRUE	TRUE	retained
TBC1D31	TRUE	TRUE	retained
TBC1D32	TRUE	TRUE	retained
TBC1D3B	TRUE	TRUE	retained
TBC1D3C	TRUE	TRUE	retained
TBC1D3D	TRUE	TRUE	retained
TBC1D3E	TRUE	TRUE	retained
TBC1D3F	TRUE	TRUE	retained
TBC1D3G	TRUE	TRUE	retained
TBC1D3H	TRUE	TRUE	retained
TBC1D3I	TRUE	TRUE	retained
TBC1D3J	TRUE	TRUE	retained
TBC1D3K	TRUE	TRUE	retained
TBC1D3L	TRUE	TRUE	retained
TBC1D3P1	TRUE	TRUE	retained
TBC1D3P2	TRUE	TRUE	retained
TBC1D4	TRUE	TRUE	retained
TBC1D5	TRUE	TRUE	retained
TBC1D7	TRUE	TRUE	retained
TBC1D8	TRUE	TRUE	retained
TBC1D8B	TRUE	TRUE	retained
TBC1D9	TRUE	TRUE	retained
TBC1D9B	TRUE	TRUE	retained
TBCA	TRUE	TRUE	retained
TBCAP1	TRUE	TRUE	retained
TBCB	TRUE	TRUE	retained
TBCC	TRUE	TRUE	retained
TBCCD1	TRUE	TRUE	retained
TBCD	TRUE	TRUE	retained
TBCE	TRUE	TRUE	retained
TBCEL	TRUE	TRUE	retained
TBCK	TRUE	TRUE	retained
TBK1	TRUE	TRUE	retained
TBKBP1	TRUE	TRUE	retained
TBL1X	TRUE	TRUE	retained
TBL1XR1	TRUE	TRUE	retained
TBL2	TRUE	TRUE	retained
TBL3	TRUE	TRUE	retained
TBP	TRUE	TRUE	retained
TBPL1	TRUE	TRUE	retained
TBRG1	TRUE	TRUE	retained
TBRG4	TRUE	TRUE	retained
TBX1	TRUE	TRUE	retained
TBX18	TRUE	TRUE	retained
TBX19	TRUE	TRUE	retained
TBX2	TRUE	TRUE	retained
TBX20	TRUE	TRUE	retained
TBX3	TRUE	TRUE	retained
TBX4	TRUE	TRUE	retained
TBX5	TRUE	TRUE	retained
TBXA2R	TRUE	TRUE	retained
TBXAS1	TRUE	TRUE	retained
TC2N	TRUE	TRUE	retained
TCAF1	TRUE	TRUE	retained
TCAF1P1	TRUE	TRUE	retained
TCAF2	TRUE	TRUE	retained
TCAF2C	TRUE	TRUE	retained
TCAF2P1	TRUE	TRUE	retained
TCAIM	TRUE	TRUE	retained
TCEA1	TRUE	TRUE	retained
TCEA1P2	TRUE	TRUE	retained
TCEA2	TRUE	TRUE	retained
TCEA3	TRUE	TRUE	retained
TCEAL1	TRUE	TRUE	retained
TCEAL3	TRUE	TRUE	retained
TCEAL4	TRUE	TRUE	retained
TCEAL8	TRUE	TRUE	retained
TCEAL9	TRUE	TRUE	retained
TCEANC	TRUE	TRUE	retained
TCEANC2	TRUE	TRUE	retained
TCERG1	TRUE	TRUE	retained
TCF12	TRUE	TRUE	retained
TCF19	TRUE	TRUE	retained
TCF20	TRUE	TRUE	retained
TCF21	TRUE	TRUE	retained
TCF25	TRUE	TRUE	retained
TCF3	TRUE	TRUE	retained
TCF3P1	TRUE	TRUE	retained
TCF4	TRUE	TRUE	retained
TCF7	TRUE	TRUE	retained
TCF7L1	TRUE	TRUE	retained
TCF7L2	TRUE	TRUE	retained
TCFL5	TRUE	TRUE	retained
TCHH	TRUE	TRUE	retained
TCHP	TRUE	TRUE	retained
TCIM	TRUE	TRUE	retained
TCIRG1	TRUE	TRUE	retained
TCN2	TRUE	TRUE	retained
TCOF1	TRUE	TRUE	retained
TCP1	TRUE	TRUE	retained
TCP11L1	TRUE	TRUE	retained
TCP11L2	TRUE	TRUE	retained
TCP1P1	TRUE	TRUE	retained
TCP1P3	TRUE	TRUE	retained
TCTA	TRUE	TRUE	retained
TCTN1	TRUE	TRUE	retained
TCTN2	TRUE	TRUE	retained
TCTN3	TRUE	TRUE	retained
TDG	TRUE	TRUE	retained
TDGP1	TRUE	TRUE	retained
TDO2	TRUE	TRUE	retained
TDP1	TRUE	TRUE	retained
TDP2	TRUE	TRUE	retained
TDRD10	TRUE	TRUE	retained
TDRD3	TRUE	TRUE	retained
TDRD5	TRUE	TRUE	retained
TDRD7	TRUE	TRUE	retained
TDRD9	TRUE	TRUE	retained
TDRKH	TRUE	TRUE	retained
TDRP	TRUE	TRUE	retained
TEAD1	TRUE	TRUE	retained
TEAD2	TRUE	TRUE	retained
TEAD3	TRUE	TRUE	retained
TEAD4	TRUE	TRUE	retained
TEC	TRUE	TRUE	retained
TECPR1	TRUE	TRUE	retained
TECPR2	TRUE	TRUE	retained
TECR	TRUE	TRUE	retained
TECRP1	TRUE	TRUE	retained
TECRP2	TRUE	TRUE	retained
TECTA	TRUE	TRUE	retained
TEDC1	TRUE	TRUE	retained
TEDC2	TRUE	TRUE	retained
TEF	TRUE	TRUE	retained
TEFM	TRUE	TRUE	retained
TEK	TRUE	TRUE	retained
TEKT3	TRUE	TRUE	retained
TEKT4P2	TRUE	TRUE	retained
TELO2	TRUE	TRUE	retained
TENM1	TRUE	TRUE	retained
TENM2	TRUE	TRUE	retained
TENM3	TRUE	TRUE	retained
TENM4	TRUE	TRUE	retained
TENT2	TRUE	TRUE	retained
TENT4A	TRUE	TRUE	retained
TENT4B	TRUE	TRUE	retained
TENT5A	TRUE	TRUE	retained
TENT5B	TRUE	TRUE	retained
TENT5C	TRUE	TRUE	retained
TEP1	TRUE	TRUE	retained
TEPSIN	TRUE	TRUE	retained
TERF1	TRUE	TRUE	retained
TERF1P2	TRUE	TRUE	retained
TERF1P4	TRUE	TRUE	retained
TERF1P5	TRUE	TRUE	retained
TERF2	TRUE	TRUE	retained
TERF2IP	TRUE	TRUE	retained
TES	TRUE	TRUE	retained
TESC	TRUE	TRUE	retained
TESK1	TRUE	TRUE	retained
TESK2	TRUE	TRUE	retained
TET1	TRUE	TRUE	retained
TET2	TRUE	TRUE	retained
TET3	TRUE	TRUE	retained
TEX10	TRUE	TRUE	retained
TEX14	TRUE	TRUE	retained
TEX2	TRUE	TRUE	retained
TEX261	TRUE	TRUE	retained
TEX264	TRUE	TRUE	retained
TEX30	TRUE	TRUE	retained
TEX52	TRUE	TRUE	retained
TEX9	TRUE	TRUE	retained
TF	TRUE	TRUE	retained
TFAM	TRUE	TRUE	retained
TFAP2A	TRUE	TRUE	retained
TFAP2A-AS1	TRUE	TRUE	retained
TFAP2B	TRUE	TRUE	retained
TFAP2C	TRUE	TRUE	retained
TFAP2E	TRUE	TRUE	retained
TFAP4	TRUE	TRUE	retained
TFB1M	TRUE	TRUE	retained
TFB2M	TRUE	TRUE	retained
TFCP2	TRUE	TRUE	retained
TFCP2L1	TRUE	TRUE	retained
TFDP1	TRUE	TRUE	retained
TFDP1P1	TRUE	TRUE	retained
TFDP1P2	TRUE	TRUE	retained
TFDP1P3	TRUE	TRUE	retained
TFDP2	TRUE	TRUE	retained
TFE3	TRUE	TRUE	retained
TFEB	TRUE	TRUE	retained
TFEC	TRUE	TRUE	retained
TFG	TRUE	TRUE	retained
TFGP1	TRUE	TRUE	retained
TFIP11	TRUE	TRUE	retained
TFPI	TRUE	TRUE	retained
TFPI2	TRUE	TRUE	retained
TFPT	TRUE	TRUE	retained
TFR2	TRUE	TRUE	retained
TFRC	TRUE	TRUE	retained
TG	TRUE	TRUE	retained
TGDS	TRUE	TRUE	retained
TGFB1	TRUE	TRUE	retained
TGFB1I1	TRUE	TRUE	retained
TGFB2	TRUE	TRUE	retained
TGFB3	TRUE	TRUE	retained
TGFB3-AS1	TRUE	TRUE	retained
TGFBI	TRUE	TRUE	retained
TGFBR1	TRUE	TRUE	retained
TGFBR2	TRUE	TRUE	retained
TGFBR3	TRUE	TRUE	retained
TGFBRAP1	TRUE	TRUE	retained
TGIF1	TRUE	TRUE	retained
TGIF1P1	TRUE	TRUE	retained
TGIF2	TRUE	TRUE	retained
TGM1	TRUE	TRUE	retained
TGM2	TRUE	TRUE	retained
TGOLN2	TRUE	TRUE	retained
TGS1	TRUE	TRUE	retained
THADA	TRUE	TRUE	retained
THAP1	TRUE	TRUE	retained
THAP11	TRUE	TRUE	retained
THAP12	TRUE	TRUE	retained
THAP12P7	TRUE	TRUE	retained
THAP2	TRUE	TRUE	retained
THAP3	TRUE	TRUE	retained
THAP4	TRUE	TRUE	retained
THAP5	TRUE	TRUE	retained
THAP5P1	TRUE	TRUE	retained
THAP6	TRUE	TRUE	retained
THAP7	TRUE	TRUE	retained
THAP8	TRUE	TRUE	retained
THAP9	TRUE	TRUE	retained
THBD	TRUE	TRUE	retained
THBS1	TRUE	TRUE	retained
THBS2	TRUE	TRUE	retained
THBS3	TRUE	TRUE	retained
THBS4	TRUE	TRUE	retained
THEM4	TRUE	TRUE	retained
THEM6	TRUE	TRUE	retained
THEMIS2	TRUE	TRUE	retained
THG1L	TRUE	TRUE	retained
THNSL1	TRUE	TRUE	retained
THNSL2	TRUE	TRUE	retained
THOC1	TRUE	TRUE	retained
THOC2	TRUE	TRUE	retained
THOC3	TRUE	TRUE	retained
THOC5	TRUE	TRUE	retained
THOC6	TRUE	TRUE	retained
THOC7	TRUE	TRUE	retained
THOP1	TRUE	TRUE	retained
THRA	TRUE	TRUE	retained
THRAP3	TRUE	TRUE	retained
THRAP3P1	TRUE	TRUE	retained
THRAP3P3	TRUE	TRUE	retained
THRB	TRUE	TRUE	retained
THSD1	TRUE	TRUE	retained
THSD4	TRUE	TRUE	retained
THSD7A	TRUE	TRUE	retained
THTPA	TRUE	TRUE	retained
THUMPD1	TRUE	TRUE	retained
THUMPD1P1	TRUE	TRUE	retained
THUMPD2	TRUE	TRUE	retained
THUMPD3	TRUE	TRUE	retained
THY1	TRUE	TRUE	retained
THYN1	TRUE	TRUE	retained
TIA1	TRUE	TRUE	retained
TIAL1	TRUE	TRUE	retained
TIAM1	TRUE	TRUE	retained
TIAM2	TRUE	TRUE	retained
TICAM1	TRUE	TRUE	retained
TICRR	TRUE	TRUE	retained
TIE1	TRUE	TRUE	retained
TIFA	TRUE	TRUE	retained
TIGD1	TRUE	TRUE	retained
TIGD2	TRUE	TRUE	retained
TIGD5	TRUE	TRUE	retained
TIGD6	TRUE	TRUE	retained
TIMD4	TRUE	TRUE	retained
TIMELESS	TRUE	TRUE	retained
TIMM10	TRUE	TRUE	retained
TIMM13	TRUE	TRUE	retained
TIMM17A	TRUE	TRUE	retained
TIMM17B	TRUE	TRUE	retained
TIMM17BP1	TRUE	TRUE	retained
TIMM21	TRUE	TRUE	retained
TIMM22	TRUE	TRUE	retained
TIMM23	TRUE	TRUE	retained
TIMM23B	TRUE	TRUE	retained
TIMM29	TRUE	TRUE	retained
TIMM44	TRUE	TRUE	retained
TIMM50	TRUE	TRUE	retained
TIMM8A	TRUE	TRUE	retained
TIMM8B	TRUE	TRUE	retained
TIMM8BP2	TRUE	TRUE	retained
TIMM9	TRUE	TRUE	retained
TIMMDC1	TRUE	TRUE	retained
TIMP1	TRUE	TRUE	retained
TIMP2	TRUE	TRUE	retained
TIMP3	TRUE	TRUE	retained
TINAGL1	TRUE	TRUE	retained
TINF2	TRUE	TRUE	retained
TIPARP	TRUE	TRUE	retained
TIPIN	TRUE	TRUE	retained
TIPRL	TRUE	TRUE	retained
TIRAP	TRUE	TRUE	retained
TJAP1	TRUE	TRUE	retained
TJAP1P1	TRUE	TRUE	retained
TJP1	TRUE	TRUE	retained
TJP2	TRUE	TRUE	retained
TJP3	TRUE	TRUE	retained
TK1	TRUE	TRUE	retained
TK2	TRUE	TRUE	retained
TKFC	TRUE	TRUE	retained
TKT	TRUE	TRUE	retained
TLCD1	TRUE	TRUE	retained
TLCD2	TRUE	TRUE	retained
TLCD3A	TRUE	TRUE	retained
TLCD5	TRUE	TRUE	retained
TLE1	TRUE	TRUE	retained
TLE1P1	TRUE	TRUE	retained
TLE2	TRUE	TRUE	retained
TLE3	TRUE	TRUE	retained
TLE4	TRUE	TRUE	retained
TLE5	TRUE	TRUE	retained
TLE6	TRUE	TRUE	retained
TLK1	TRUE	TRUE	retained
TLK1P1	TRUE	TRUE	retained
TLK2	TRUE	TRUE	retained
TLK2P1	TRUE	TRUE	retained
TLK2P2	TRUE	TRUE	retained
TLL1	TRUE	TRUE	retained
TLL2	TRUE	TRUE	retained
TLN1	TRUE	TRUE	retained
TLN2	TRUE	TRUE	retained
TLNRD1	TRUE	TRUE	retained
TLR1	TRUE	TRUE	retained
TLR2	TRUE	TRUE	retained
TLR3	TRUE	TRUE	retained
TLR4	TRUE	TRUE	retained
TLR5	TRUE	TRUE	retained
TLR6	TRUE	TRUE	retained
TLR7	TRUE	TRUE	retained
TLR8	TRUE	TRUE	retained
TM2D1	TRUE	TRUE	retained
TM2D2	TRUE	TRUE	retained
TM2D3	TRUE	TRUE	retained
TM4SF1	TRUE	TRUE	retained
TM6SF1	TRUE	TRUE	retained
TM7SF2	TRUE	TRUE	retained
TM7SF3	TRUE	TRUE	retained
TM9SF1	TRUE	TRUE	retained
TM9SF2	TRUE	TRUE	retained
TM9SF3	TRUE	TRUE	retained
TM9SF4	TRUE	TRUE	retained
TMA16	TRUE	TRUE	retained
TMA16P2	TRUE	TRUE	retained
TMBIM1	TRUE	TRUE	retained
TMBIM4	TRUE	TRUE	retained
TMBIM6	TRUE	TRUE	retained
TMC1	TRUE	TRUE	retained
TMC3	TRUE	TRUE	retained
TMC4	TRUE	TRUE	retained
TMC5	TRUE	TRUE	retained
TMC6	TRUE	TRUE	retained
TMC7	TRUE	TRUE	retained
TMC8	TRUE	TRUE	retained
TMCC1	TRUE	TRUE	retained
TMCC2	TRUE	TRUE	retained
TMCC3	TRUE	TRUE	retained
TMCO1	TRUE	TRUE	retained
TMCO3	TRUE	TRUE	retained
TMCO4	TRUE	TRUE	retained
TMCO6	TRUE	TRUE	retained
TMED1	TRUE	TRUE	retained
TMED10	TRUE	TRUE	retained
TMED2	TRUE	TRUE	retained
TMED3	TRUE	TRUE	retained
TMED4	TRUE	TRUE	retained
TMED5	TRUE	TRUE	retained
TMED7	TRUE	TRUE	retained
TMED8	TRUE	TRUE	retained
TMED9	TRUE	TRUE	retained
TMEM100	TRUE	TRUE	retained
TMEM101	TRUE	TRUE	retained
TMEM102	TRUE	TRUE	retained
TMEM104	TRUE	TRUE	retained
TMEM106A	TRUE	TRUE	retained
TMEM106B	TRUE	TRUE	retained
TMEM106C	TRUE	TRUE	retained
TMEM107	TRUE	TRUE	retained
TMEM108	TRUE	TRUE	retained
TMEM109	TRUE	TRUE	retained
TMEM11	TRUE	TRUE	retained
TMEM115	TRUE	TRUE	retained
TMEM116	TRUE	TRUE	retained
TMEM117	TRUE	TRUE	retained
TMEM119	TRUE	TRUE	retained
TMEM120A	TRUE	TRUE	retained
TMEM120B	TRUE	TRUE	retained
TMEM123	TRUE	TRUE	retained
TMEM126A	TRUE	TRUE	retained
TMEM126B	TRUE	TRUE	retained
TMEM127	TRUE	TRUE	retained
TMEM128	TRUE	TRUE	retained
TMEM129	TRUE	TRUE	retained
TMEM131	TRUE	TRUE	retained
TMEM131L	TRUE	TRUE	retained
TMEM132A	TRUE	TRUE	retained
TMEM132B	TRUE	TRUE	retained
TMEM132C	TRUE	TRUE	retained
TMEM134	TRUE	TRUE	retained
TMEM135	TRUE	TRUE	retained
TMEM138	TRUE	TRUE	retained
TMEM139	TRUE	TRUE	retained
TMEM140	TRUE	TRUE	retained
TMEM141	TRUE	TRUE	retained
TMEM143	TRUE	TRUE	retained
TMEM144	TRUE	TRUE	retained
TMEM147	TRUE	TRUE	retained
TMEM147-AS1	TRUE	TRUE	retained
TMEM14A	TRUE	TRUE	retained
TMEM14B	TRUE	TRUE	retained
TMEM14C	TRUE	TRUE	retained
TMEM14DP	TRUE	TRUE	retained
TMEM14EP	TRUE	TRUE	retained
TMEM150A	TRUE	TRUE	retained
TMEM150B	TRUE	TRUE	retained
TMEM150C	TRUE	TRUE	retained
TMEM154	TRUE	TRUE	retained
TMEM159	TRUE	TRUE	retained
TMEM160	TRUE	TRUE	retained
TMEM161A	TRUE	TRUE	retained
TMEM161B	TRUE	TRUE	retained
TMEM161BP1	TRUE	TRUE	retained
TMEM163	TRUE	TRUE	retained
TMEM164	TRUE	TRUE	retained
TMEM165	TRUE	TRUE	retained
TMEM167A	TRUE	TRUE	retained
TMEM167B	TRUE	TRUE	retained
TMEM168	TRUE	TRUE	retained
TMEM170A	TRUE	TRUE	retained
TMEM170B	TRUE	TRUE	retained
TMEM175	TRUE	TRUE	retained
TMEM176A	TRUE	TRUE	retained
TMEM176B	TRUE	TRUE	retained
TMEM177	TRUE	TRUE	retained
TMEM178A	TRUE	TRUE	retained
TMEM179	TRUE	TRUE	retained
TMEM179B	TRUE	TRUE	retained
TMEM18	TRUE	TRUE	retained
TMEM181	TRUE	TRUE	retained
TMEM182	TRUE	TRUE	retained
TMEM183A	TRUE	TRUE	retained
TMEM183B	TRUE	TRUE	retained
TMEM184A	TRUE	TRUE	retained
TMEM184B	TRUE	TRUE	retained
TMEM184C	TRUE	TRUE	retained
TMEM185A	TRUE	TRUE	retained
TMEM185AP1	TRUE	TRUE	retained
TMEM185B	TRUE	TRUE	retained
TMEM186	TRUE	TRUE	retained
TMEM187	TRUE	TRUE	retained
TMEM19	TRUE	TRUE	retained
TMEM191A	TRUE	TRUE	retained
TMEM191B	TRUE	TRUE	retained
TMEM191C	TRUE	TRUE	retained
TMEM192	TRUE	TRUE	retained
TMEM198	TRUE	TRUE	retained
TMEM198B	TRUE	TRUE	retained
TMEM199	TRUE	TRUE	retained
TMEM200B	TRUE	TRUE	retained
TMEM201	TRUE	TRUE	retained
TMEM203	TRUE	TRUE	retained
TMEM204	TRUE	TRUE	retained
TMEM205	TRUE	TRUE	retained
TMEM208	TRUE	TRUE	retained
TMEM209	TRUE	TRUE	retained
TMEM214	TRUE	TRUE	retained
TMEM216	TRUE	TRUE	retained
TMEM218	TRUE	TRUE	retained
TMEM219	TRUE	TRUE	retained
TMEM220	TRUE	TRUE	retained
TMEM222	TRUE	TRUE	retained
TMEM223	TRUE	TRUE	retained
TMEM230	TRUE	TRUE	retained
TMEM230P2	TRUE	TRUE	retained
TMEM234	TRUE	TRUE	retained
TMEM236	TRUE	TRUE	retained
TMEM237	TRUE	TRUE	retained
TMEM240	TRUE	TRUE	retained
TMEM241	TRUE	TRUE	retained
TMEM242	TRUE	TRUE	retained
TMEM243	TRUE	TRUE	retained
TMEM245	TRUE	TRUE	retained
TMEM247	TRUE	TRUE	retained
TMEM248	TRUE	TRUE	retained
TMEM25	TRUE	TRUE	retained
TMEM250	TRUE	TRUE	retained
TMEM251	TRUE	TRUE	retained
TMEM254	TRUE	TRUE	retained
TMEM255B	TRUE	TRUE	retained
TMEM256	TRUE	TRUE	retained
TMEM258	TRUE	TRUE	retained
TMEM259	TRUE	TRUE	retained
TMEM260	TRUE	TRUE	retained
TMEM262	TRUE	TRUE	retained
TMEM263	TRUE	TRUE	retained
TMEM266	TRUE	TRUE	retained
TMEM267	TRUE	TRUE	retained
TMEM268	TRUE	TRUE	retained
TMEM273	TRUE	TRUE	retained
TMEM30A	TRUE	TRUE	retained
TMEM30B	TRUE	TRUE	retained
TMEM33	TRUE	TRUE	retained
TMEM37	TRUE	TRUE	retained
TMEM38B	TRUE	TRUE	retained
TMEM39A	TRUE	TRUE	retained
TMEM39B	TRUE	TRUE	retained
TMEM40	TRUE	TRUE	retained
TMEM41A	TRUE	TRUE	retained
TMEM41B	TRUE	TRUE	retained
TMEM42	TRUE	TRUE	retained
TMEM43	TRUE	TRUE	retained
TMEM44	TRUE	TRUE	retained
TMEM45A	TRUE	TRUE	retained
TMEM50A	TRUE	TRUE	retained
TMEM50B	TRUE	TRUE	retained
TMEM51	TRUE	TRUE	retained
TMEM52B	TRUE	TRUE	retained
TMEM53	TRUE	TRUE	retained
TMEM54	TRUE	TRUE	retained
TMEM59	TRUE	TRUE	retained
TMEM59L	TRUE	TRUE	retained
TMEM62	TRUE	TRUE	retained
TMEM63A	TRUE	TRUE	retained
TMEM63B	TRUE	TRUE	retained
TMEM63C	TRUE	TRUE	retained
TMEM64	TRUE	TRUE	retained
TMEM65	TRUE	TRUE	retained
TMEM67	TRUE	TRUE	retained
TMEM68	TRUE	TRUE	retained
TMEM69	TRUE	TRUE	retained
TMEM70	TRUE	TRUE	retained
TMEM79	TRUE	TRUE	retained
TMEM80	TRUE	TRUE	retained
TMEM86A	TRUE	TRUE	retained
TMEM87A	TRUE	TRUE	retained
TMEM87B	TRUE	TRUE	retained
TMEM88	TRUE	TRUE	retained
TMEM8B	TRUE	TRUE	retained
TMEM9	TRUE	TRUE	retained
TMEM91	TRUE	TRUE	retained
TMEM94	TRUE	TRUE	retained
TMEM97	TRUE	TRUE	retained
TMEM98	TRUE	TRUE	retained
TMEM9B	TRUE	TRUE	retained
TMF1	TRUE	TRUE	retained
TMIE	TRUE	TRUE	retained
TMIGD3	TRUE	TRUE	retained
TMLHE	TRUE	TRUE	retained
TMOD1	TRUE	TRUE	retained
TMOD2	TRUE	TRUE	retained
TMOD3	TRUE	TRUE	retained
TMOD4	TRUE	TRUE	retained
TMPO	TRUE	TRUE	retained
TMPOP2	TRUE	TRUE	retained
TMPPE	TRUE	TRUE	retained
TMPRSS13	TRUE	TRUE	retained
TMPRSS6	TRUE	TRUE	retained
TMPRSS9	TRUE	TRUE	retained
