analysis_scope	go_id	ontology	term_name	universe_genes	selected_deg_genes	measured_term_genes	selected_deg_in_term	expected_selected_in_term	fold_enrichment	fisher_nominal_p	male_higher_genes	female_higher_genes	selected_gene_symbols	nominally_enriched_p_lt_0_05
PAPER_REPRODUCTION_GENOMEWIDE	GO:0061045	BP	negative regulation of wound healing	16399	541	55	11	1.81443990487225	6.06247689463956	1.45948853433873e-06	10	1	F2; FGA; FGB; FGG; KNG1; NOS3; PF4; PLG; PROC; SERPINF2; VTN	TRUE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0042730	BP	fibrinolysis	16399	541	19	7	0.626806512592231	11.1677205953887	1.45968140856485e-06	7	0	F2; FGA; FGB; FGG; PLG; SERPINF2; VTN	TRUE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0030099	BP	myeloid cell differentiation	16399	541	293	27	9.66601622050125	2.79329140196703	1.56671008796988e-06	25	2	AHSP; BLVRB; EPB42; GATA1; H4C1; H4C13; H4C14; H4C15; H4C2; H4C3; H4C6; H4C9; HBA1; HBA2; HBB; HBG1; HBG2; HBM; HBZ; KLF1; LIF; MT1G; MYB; PF4; SMIM1; TF; ZBTB16	TRUE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0071827	BP	plasma lipoprotein particle organization	16399	541	36	9	1.18763339228002	7.57809611829945	1.83930975848277e-06	8	1	AGT; ANGPTL3; APOA1; APOA2; APOB; APOC1; APOM; LIPC; MFSD2A	TRUE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0099537	BP	trans-synaptic signaling	16399	541	484	37	15.9670711628758	2.3172690609676	1.92618522058208e-06	4	33	ACHE; ADGRB1; ATP1A2; CACNA1A; CACNA1E; CHRNE; DTNA; FAM107A; FER1L5; GABRP; GABRR2; GRID1; GRIK2; GRIK3; HAP1; HOMER2; KCND2; KCND3; MAPK8IP2; MTNR1B; NEFL; NLGN2; NRXN2; PLG; RELN; RIMS2; SEPTIN5; SHISA6; SLC1A1; SLC4A8; SLC6A2; SLC6A6; SLC6A9; SNCAIP; STX1A; STX1B; SYT12	TRUE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0071705	BP	nitrogen compound transport	16399	541	544	40	17.9464601500091	2.22885179949984	1.94427953035075e-06	18	22	ABCC6; ABCC8; ALB; AMN; ATP1A2; FGA; FGB; FGG; FOXO1; HBA1; HBA2; HBB; HPX; ITGB3; MLXIPL; MTNR1B; MYRIP; NLGN2; NR1D1; PAX8; RAPGEF3; RBP4; RIMS2; SIDT1; SLC15A1; SLC1A1; SLC25A29; SLC26A7; SLC28A3; SLC38A3; SLC38A4; SLC38A5; SLC44A4; SLC6A2; SLC6A6; SLC6A9; SLCO3A1; STX1A; TFR2; VAMP7	TRUE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0046879	BP	hormone secretion	16399	541	179	20	5.90517714494786	3.38685860035729	1.95211937463089e-06	9	11	ABCC8; AGT; FGA; FGB; FGG; FOXO1; LIF; MLXIPL; MTNR1B; MYB; MYRIP; NLGN2; NR1D1; PAX8; RAPGEF3; RBP4; RIMS2; STX1A; TFR2; VAMP7	TRUE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0048871	BP	multicellular organismal-level homeostasis	16399	541	524	39	17.2866638209647	2.25607441689831	1.95216063069555e-06	21	18	ABCC6; ABCC8; ACHE; AHSP; CLDN1; CLDN3; CNTN2; EPB42; FOXO1; G0S2; GATA1; HBA1; HBA2; HBB; HBG1; HBG2; HBM; HBZ; IRX3; ITGB3; KLF1; MFSD2A; MLXIPL; MUC4; MUC6; MYB; NOS3; NR1D1; PTGER3; RBP4; RP1; SCNN1A; SLC1A1; SMIM1; SOX9; TF; TFR2; USH2A; ZNF516	TRUE
PAPER_REPRODUCTION_GENOMEWIDE	GO:1903530	BP	regulation of secretion by cell	16399	541	370	31	12.2062320873224	2.53968626667333	2.04796484662678e-06	11	20	ABCC8; ACHE; ADGRE2; AGT; CBARP; FER1L5; FGA; FGB; FGG; FOXO1; GATA1; HAP1; LIF; MLXIPL; MTNR1B; MYB; MYRIP; NLGN2; NR1D1; PAX8; RAPGEF3; RBP4; RIMS2; SEPTIN5; SLC4A8; SNCAIP; STX1A; STX1B; SYT12; TFR2; VAMP7	TRUE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0098754	BP	detoxification	16399	541	121	16	3.99176779071895	4.00824918653855	2.30038304218981e-06	13	3	ADH4; ALB; ALOX5AP; AMBP; APOM; CP; HBA1; HBA2; HBB; MT1E; MT1G; MT1HL1; MT2A; NOS3; PRDX2; PRKCE	TRUE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0140352	BP	export from cell	16399	541	631	44	20.8165741813525	2.11370034361443	2.42087531785042e-06	14	30	ABCC8; ACHE; ADGRE2; AGT; ANK1; ATP1A2; ATP2B3; BICD1; CBARP; CLNK; FER1L5; FGA; FGB; FGG; FOXO1; GATA1; HAP1; KCND3; LIF; MLXIPL; MTNR1B; MYB; MYRIP; NLGN2; NR1D1; NRXN2; PAX8; RAPGEF3; RBP4; RIMS2; SEPTIN5; SLC38A3; SLC38A5; SLC44A4; SLC4A4; SLC4A8; SNCAIP; SRCIN1; STX1A; STX1B; SYT12; TFR2; TNFAIP2; VAMP7	TRUE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0098655	BP	monoatomic cation transmembrane transport	16399	541	590	42	19.4639917068114	2.15783075910899	2.4565588779381e-06	8	34	ABCC8; AGT; ANO1; ANO9; ATP1A2; ATP2B3; ATP2C2; CACNA1A; CACNA1C; CACNA1D; CACNA1E; CACNA1G; CACNA1H; CBARP; CHRNE; F2; HPN; ITGB3; KCNA7; KCNC3; KCND2; KCND3; KCNS2; KCNT1; NDUFC2; NIPAL4; PKD1L1; PKD1L2; PLCH2; PRKCE; SCNN1A; SLC15A1; SLC1A1; SLC28A3; SLC38A4; SLC38A5; SLC39A5; SLC4A4; SLC4A8; SLC6A2; SLC6A6; SLC6A9	TRUE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0050878	BP	regulation of body fluid levels	16399	541	249	24	8.21446429660345	2.92167561187449	2.72707069563913e-06	18	6	ANO1; F2; F7; F8; FGA; FGB; FGG; GATA1; HBB; ITGB3; KNG1; NFE2; NOS3; PF4; PLG; PRDX2; PROC; SCNN1A; SCUBE1; SERPINA1; SERPINC1; SERPIND1; SERPINF2; VTN	TRUE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0051046	BP	regulation of secretion	16399	541	395	32	13.030977498628	2.4556868433983	2.87488945166341e-06	11	21	ABCC8; ACHE; ADGRE2; AGT; CBARP; FER1L5; FGA; FGB; FGG; FOXO1; GATA1; HAP1; LIF; MLXIPL; MTNR1B; MYB; MYRIP; NLGN2; NR1D1; PAX8; PTGER3; RAPGEF3; RBP4; RIMS2; SEPTIN5; SLC4A8; SNCAIP; STX1A; STX1B; SYT12; TFR2; VAMP7	TRUE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0071825	BP	protein-lipid complex organization	16399	541	38	9	1.25361302518446	7.17924895417842	3.00279163381933e-06	8	1	AGT; ANGPTL3; APOA1; APOA2; APOB; APOC1; APOM; LIPC; MFSD2A	TRUE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0007186	BP	G protein-coupled receptor signaling pathway	16399	541	494	37	16.296969327398	2.27036078038121	3.10613825963177e-06	9	28	ADGRB1; ADGRE2; AGT; AKR1C2; AKR1C3; ANO1; APOA1; BICD1; CACNA1D; F2; FPR1; FPR2; GNB5; GPR132; GPR78; GRID1; GRIK3; HOMER2; ITGB3; LHB; LPAR2; MTNR1B; NXPH3; OR2A1; OR2A42; PAX8; PF4; PIK3R6; PLCH2; PRKY; PTGER3; RAPGEF3; RASD1; RIMS2; SLC1A1; ULK4; VIPR2	TRUE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0009914	BP	hormone transport	16399	541	186	20	6.13610586011342	3.25939617991374	3.54310204795626e-06	9	11	ABCC8; AGT; FGA; FGB; FGG; FOXO1; LIF; MLXIPL; MTNR1B; MYB; MYRIP; NLGN2; NR1D1; PAX8; RAPGEF3; RBP4; RIMS2; STX1A; TFR2; VAMP7	TRUE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0009636	BP	response to toxic substance	16399	541	186	20	6.13610586011342	3.25939617991374	3.54310204795626e-06	16	4	ADH4; ALB; ALOX5AP; AMBP; APOM; CLDN1; CP; CPS1; HBA1; HBA2; HBB; MT1E; MT1G; MT1HL1; MT2A; NEFL; NOS3; PON3; PRDX2; PRKCE	TRUE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0097006	BP	regulation of plasma lipoprotein particle levels	16399	541	60	11	1.97938898713336	5.55727048675293	3.60071535044453e-06	8	3	ABCC8; AGT; ANGPTL3; APOA1; APOA2; APOB; APOC1; APOM; ITGB3; LIPC; MFSD2A	TRUE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0006721	BP	terpenoid metabolic process	16399	541	73	12	2.40825660101226	4.98285772162155	4.31980941273495e-06	9	3	ADH1A; ADH4; ADH6; AKR1C1; AKR1C3; APOM; CYP1B1; CYP26B1; HMGCS2; LSS; RBP4; TTR	TRUE
PAPER_REPRODUCTION_GENOMEWIDE	GO:1903035	BP	negative regulation of response to wounding	16399	541	74	12	2.44124641746448	4.9155218064645	5.00367602681553e-06	10	2	F2; FGA; FGB; FGG; KIAA0319; KNG1; NOS3; PF4; PLG; PROC; SERPINF2; VTN	TRUE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0099536	BP	synaptic signaling	16399	541	506	37	16.6928471248247	2.21651823222988	5.39367059758233e-06	4	33	ACHE; ADGRB1; ATP1A2; CACNA1A; CACNA1E; CHRNE; DTNA; FAM107A; FER1L5; GABRP; GABRR2; GRID1; GRIK2; GRIK3; HAP1; HOMER2; KCND2; KCND3; MAPK8IP2; MTNR1B; NEFL; NLGN2; NRXN2; PLG; RELN; RIMS2; SEPTIN5; SHISA6; SLC1A1; SLC4A8; SLC6A2; SLC6A6; SLC6A9; SNCAIP; STX1A; STX1B; SYT12	TRUE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0045638	BP	negative regulation of myeloid cell differentiation	16399	541	63	11	2.07835843649003	5.29263855881231	5.91643098817533e-06	10	1	H4C1; H4C13; H4C14; H4C15; H4C2; H4C3; H4C6; H4C9; MYB; PF4; ZBTB16	TRUE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0044057	BP	regulation of system process	16399	541	371	30	12.2392219037746	2.45113621077071	6.09666639546858e-06	6	24	ABCC8; AGT; ATP1A2; ATP2B3; CACNA1C; CACNA1D; CACNA1G; CACNA1H; FGA; FGB; FGG; FOXO1; GRIK2; IGFBP5; IRX3; ITGAX; KCND2; KCND3; MAPK8IP2; MTNR1B; MYBPC3; MYL4; NLGN2; NOS3; PTGER3; RELN; RIMS2; SLC1A1; STX1A; STX1B	TRUE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0030154	BP	cell differentiation	16399	541	2795	132	92.2065369839624	1.43156878370737	6.19526254578181e-06	53	79	ABCC8; ACHE; ADGRB1; AGT; AHSP; AKR1C1; AKR1C2; AKR1C3; ALPK2; ANKLE1; ANKRD24; ANO1; ANOS1; APOB; AR; ATOH8; AVIL; BLVRB; BMP1; C17orf99; CACNA1H; CATSPERB; CFAP157; CFAP58; CFH; CLCF1; CLDN1; CLDN3; CNTN2; COL11A1; COL2A1; COL7A1; CPNE5; CPS1; CTNNA2; CYP26B1; DDX3Y; DSCAML1; DTX1; EPB42; EPHB6; F2; FER1L5; FHOD3; FKBP6; FOXO1; FPR2; FSTL4; GATA1; GDPD5; GLRX5; GPRIN3; H4C1; H4C13; H4C14; H4C15; H4C2; H4C3; H4C6; H4C9; HAP1; HBA1; HBA2; HBB; HBG1; HBG2; HBM; HBZ; HLA-DRA; HMCN2; HPN; IGFBP5; IRX3; ITGB3; KALRN; KIAA0319; KIRREL3; KLF1; KRT5; LIF; LZTS3; MAPK8IP2; MFSD2A; MINAR1; MOV10L1; MT1G; MYB; MYBPC3; MYO7B; MYT1L; NAV3; NEURL2; NLGN2; NPHP1; NR1D1; OSR2; PAX8; PBX4; PF4; PIK3R6; POU5F1; PROC; RAPGEF3; RELN; RIMS2; RP1; RPL37; SALL1; SCUBE1; SERPINF2; SLC1A1; SLC39A5; SLC44A4; SLC6A6; SMIM1; SOX9; SPOCD1; SPOCK2; SRCIN1; STX1B; TBX1; TCHH; TF; TNFAIP2; ULK4; USH2A; VIL1; VTN; ZBTB16; ZEB1; ZNF516; ZNF541	TRUE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0048869	BP	cellular developmental process	16399	541	2796	132	92.2395268004147	1.43105677770462	6.31106382980234e-06	53	79	ABCC8; ACHE; ADGRB1; AGT; AHSP; AKR1C1; AKR1C2; AKR1C3; ALPK2; ANKLE1; ANKRD24; ANO1; ANOS1; APOB; AR; ATOH8; AVIL; BLVRB; BMP1; C17orf99; CACNA1H; CATSPERB; CFAP157; CFAP58; CFH; CLCF1; CLDN1; CLDN3; CNTN2; COL11A1; COL2A1; COL7A1; CPNE5; CPS1; CTNNA2; CYP26B1; DDX3Y; DSCAML1; DTX1; EPB42; EPHB6; F2; FER1L5; FHOD3; FKBP6; FOXO1; FPR2; FSTL4; GATA1; GDPD5; GLRX5; GPRIN3; H4C1; H4C13; H4C14; H4C15; H4C2; H4C3; H4C6; H4C9; HAP1; HBA1; HBA2; HBB; HBG1; HBG2; HBM; HBZ; HLA-DRA; HMCN2; HPN; IGFBP5; IRX3; ITGB3; KALRN; KIAA0319; KIRREL3; KLF1; KRT5; LIF; LZTS3; MAPK8IP2; MFSD2A; MINAR1; MOV10L1; MT1G; MYB; MYBPC3; MYO7B; MYT1L; NAV3; NEURL2; NLGN2; NPHP1; NR1D1; OSR2; PAX8; PBX4; PF4; PIK3R6; POU5F1; PROC; RAPGEF3; RELN; RIMS2; RP1; RPL37; SALL1; SCUBE1; SERPINF2; SLC1A1; SLC39A5; SLC44A4; SLC6A6; SMIM1; SOX9; SPOCD1; SPOCK2; SRCIN1; STX1B; TBX1; TCHH; TF; TNFAIP2; ULK4; USH2A; VIL1; VTN; ZBTB16; ZEB1; ZNF516; ZNF541	TRUE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0050804	BP	modulation of chemical synaptic transmission	16399	541	336	28	11.0845783279468	2.52603203943315	7.07874825195904e-06	4	24	ACHE; ADGRB1; ATP1A2; CACNA1A; FAM107A; FER1L5; GRID1; GRIK2; GRIK3; HAP1; HOMER2; MAPK8IP2; NEFL; NLGN2; NRXN2; PLG; RELN; RIMS2; SEPTIN5; SHISA6; SLC1A1; SLC4A8; SLC6A6; SLC6A9; SNCAIP; STX1A; STX1B; SYT12	TRUE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0099177	BP	regulation of trans-synaptic signaling	16399	541	337	28	11.117568144399	2.51853639539922	7.48627975508407e-06	4	24	ACHE; ADGRB1; ATP1A2; CACNA1A; FAM107A; FER1L5; GRID1; GRIK2; GRIK3; HAP1; HOMER2; MAPK8IP2; NEFL; NLGN2; NRXN2; PLG; RELN; RIMS2; SEPTIN5; SHISA6; SLC1A1; SLC4A8; SLC6A6; SLC6A9; SNCAIP; STX1A; STX1B; SYT12	TRUE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0072378	BP	blood coagulation, fibrin clot formation	16399	541	16	6	0.527837063235563	11.3671441774492	7.57201073848703e-06	5	1	F2; F7; F8; FGA; FGB; FGG	TRUE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0001523	BP	retinoid metabolic process	16399	541	53	10	1.7484602719678	5.71931782513166	7.63650830794612e-06	8	2	ADH1A; ADH4; ADH6; AKR1C1; AKR1C3; APOM; CYP1B1; CYP26B1; RBP4; TTR	TRUE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0046903	BP	secretion	16399	541	642	43	21.179462162327	2.03026874197431	8.69747187206579e-06	14	29	ABCC8; ACHE; ADGRE2; AGT; ANK1; ANO1; BICD1; CBARP; CLNK; FER1L5; FGA; FGB; FGG; FOXO1; GATA1; HAP1; LIF; MLXIPL; MTNR1B; MYB; MYRIP; NLGN2; NR1D1; NRXN2; PAX8; PTGER3; RAPGEF3; RBP4; RIMS2; SEPTIN5; SLC26A7; SLC38A3; SLC44A4; SLC4A8; SLC51A; SNCAIP; SRCIN1; STX1A; STX1B; SYT12; TFR2; TNFAIP2; VAMP7	TRUE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0034381	BP	plasma lipoprotein particle clearance	16399	541	33	8	1.08866394292335	7.34845684198734	8.92383968339613e-06	6	2	ABCC8; APOA1; APOA2; APOB; APOC1; APOM; ITGB3; LIPC	TRUE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0031638	BP	zymogen activation	16399	541	43	9	1.41856210744558	6.34445256415768	8.96799460747293e-06	7	2	C1R; F2; F7; F8; FGA; FGB; FGG; HPN; SERPINF2	TRUE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0048856	BP	anatomical structure development	16399	541	3741	166	123.414903347765	1.34505635459792	1.07792444207379e-05	62	104	ABCC8; ACHE; ADD2; ADGRB1; AGT; AHSG; AHSP; AKR1C1; AKR1C2; AKR1C3; ALPK2; ANGPTL3; ANKLE1; ANKRD24; ANO1; ANOS1; APOA1; AR; ATOH8; ATP10A; ATP1A2; AVIL; BICD1; BLVRB; BMP1; C17orf99; CACNA1C; CACNA1G; CACNA1H; CATSPERB; CFAP157; CFAP58; CFH; CLCF1; CLDN1; CLDN3; CNTN2; COL11A1; COL27A1; COL28A1; COL2A1; COL7A1; CPNE5; CPS1; CTNNA2; CYP1B1; CYP26B1; DNAH11; DNAH5; DSCAML1; DTX1; EPB42; EPHB6; EXTL1; F2; F7; FER1L5; FHOD3; FLT4; FPR2; GATA1; GDPD5; GLRX5; GPRIN3; H4C1; H4C13; H4C14; H4C15; H4C2; H4C3; H4C6; H4C9; HAP1; HBA1; HBA2; HBB; HBG1; HBG2; HBM; HBZ; HLA-DRA; HMCN2; HMGCS2; HPN; IGFBP5; IRX3; ITGAX; ITGB3; KALRN; KIAA0319; KIRREL3; KLF1; KRT5; LDB3; LHB; LIF; LZTS3; MAPK8IP2; MAST1; MFSD2A; MINAR1; MLXIPL; MOV10L1; MT1G; MTNR1B; MYB; MYBPC3; MYH14; MYO7B; MYT1L; NAV3; NEFL; NEURL2; NLGN2; NLGN4Y; NOS3; NPAS2; NPHP1; NR1D1; NRXN2; OSR2; PAX8; PBX4; PCDH17; PF4; PIK3R6; PKD1L1; PLEKHG5; PLXDC1; POU5F1; PRDM8; PROC; PTPRR; RAPGEF3; RBP4; RELN; RHOJ; RIMS2; RP1; RPL37; SALL1; SCUBE1; SERPINF2; SLC1A1; SLC39A5; SLC44A4; SMIM1; SOX9; SPOCK2; SPTA1; SPTB; SRCIN1; SRGAP3; STX1B; TBX1; TCHH; TF; TLE6; TNFAIP2; ULK4; USH2A; VIL1; VTN; ZBTB16; ZEB1; ZNF516	TRUE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0007155	BP	cell adhesion	16399	541	1122	64	37.0145740593939	1.7290486687029	1.18581316035017e-05	23	41	ACHE; ADD2; ADGRB1; ADGRE2; AMBP; ANGPTL3; ANOS1; APOA1; ARG1; CLDN1; CLDN3; CNTN2; COL28A1; COL4A6; COL7A1; CTNNA2; CYP1B1; CYTIP; DSCAML1; FAM107A; FGA; FGB; FGG; FPR2; FYB2; GATA1; HBB; HLA-DRA; HMCN2; ITGA10; ITGAD; ITGAX; ITGB3; KIRREL3; KNG1; LGALS9C; LIF; MUC1; MUC16; MUC4; MYBPC3; NLGN2; NLGN4Y; NPHP1; NRXN2; PCDH11Y; PCDH17; PCDH19; PCDH7; PIK3R6; PKD1L1; PLG; PRKCE; PRKY; RASAL3; RELL2; RELN; SELL; SERPINF2; SNED1; SPOCK2; SRCIN1; VTN; ZBTB16	TRUE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0016101	BP	diterpenoid metabolic process	16399	541	56	10	1.84742972132447	5.41292579878532	1.27600613508677e-05	8	2	ADH1A; ADH4; ADH6; AKR1C1; AKR1C3; APOM; CYP1B1; CYP26B1; RBP4; TTR	TRUE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0006720	BP	isoprenoid metabolic process	16399	541	81	12	2.67217513263004	4.49072362565893	1.30767626340536e-05	9	3	ADH1A; ADH4; ADH6; AKR1C1; AKR1C3; APOM; CYP1B1; CYP26B1; HMGCS2; LSS; RBP4; TTR	TRUE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0060078	BP	regulation of postsynaptic membrane potential	16399	541	81	12	2.67217513263004	4.49072362565893	1.30767626340536e-05	1	11	CHRNE; GABRR2; GRID1; GRIK2; GRIK3; KCND2; MAPK8IP2; NLGN2; RELN; RIMS2; STX1A; STX1B	TRUE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0007600	BP	sensory perception	16399	541	257	23	8.47838282822123	2.71278148981926	1.49246969856348e-05	5	18	ABCC6; ANKRD24; ANO1; ANO9; CACNA1D; COL11A1; COL2A1; GRIK2; HOMER2; HPN; IMPG2; KCND2; MYH14; MYO1A; MYO7B; NLGN2; OR2A1; OR2A42; RBP4; RP1; SCNN1A; TBX1; USH2A	TRUE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0035176	BP	social behavior	16399	541	26	7	0.85773522775779	8.16102658893787	1.55841994002175e-05	1	6	GRID1; MAPK8IP2; NLGN2; NLGN4Y; NRXN2; SEPTIN5; TBX1	TRUE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0090276	BP	regulation of peptide hormone secretion	16399	541	125	15	4.12372705652784	3.63748613678373	1.57561242435369e-05	6	9	ABCC8; FGA; FGB; FGG; FOXO1; MLXIPL; MTNR1B; MYRIP; NLGN2; NR1D1; PAX8; RAPGEF3; RBP4; STX1A; TFR2	TRUE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0051239	BP	regulation of multicellular organismal process	16399	541	2042	101	67.3652051954387	1.49929031919343	1.62602414212236e-05	41	60	ABCC8; ACHE; ADGRB1; AGT; AHSG; ALPK2; ANGPTL3; APOA1; APOA2; APOC1; APOM; ARG1; ATOH8; ATP1A2; ATP2B3; BMP1; CACNA1C; CACNA1D; CACNA1G; CACNA1H; CLCF1; CLNK; CYP1B1; F2; F7; FGA; FGB; FGG; FLT4; FOXO1; G0S2; GATA1; GRIK2; H4C1; H4C13; H4C14; H4C15; H4C2; H4C3; H4C6; H4C9; HAP1; HLA-DRA; HOMER2; HPN; IGFBP5; IRX3; ITGAX; ITGB3; KCND2; KCND3; KIAA0319; KNG1; LGALS9C; LIF; MAPK8IP2; MFSD2A; MINAR1; MTNR1B; MYB; MYBPC3; MYL4; NAV3; NLGN2; NOS3; NPAS2; NR1D1; OSR2; PAX8; PF4; PIK3R6; PLG; POU5F1; PRDX2; PRKCE; PROC; PTGER3; PTPRR; RAPGEF3; RASAL3; RBP4; RELN; RHOJ; RIMS2; SERPINC1; SERPINF2; SLC1A1; SOX9; STX1A; STX1B; TLE6; TLR8; TRAF3IP3; VAMP7; VIL1; VTN; XAF1; ZBTB16; ZBTB20; ZEB1; ZNF516	TRUE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0034377	BP	plasma lipoprotein particle assembly	16399	541	18	6	0.593816696140009	10.1041281577326	1.65906146162278e-05	5	1	APOA1; APOA2; APOB; APOC1; APOM; MFSD2A	TRUE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0019730	BP	antimicrobial humoral response	16399	541	70	11	2.30928715165559	4.76337470293108	1.68774466211485e-05	10	1	F2; FGA; FGB; H2BC13; H2BC14; H2BC6; IGHG1; KNG1; PF4; PPBP; TF	TRUE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0046470	BP	phosphatidylcholine metabolic process	16399	541	58	10	1.91340935422892	5.2262731850341	1.76248014457848e-05	4	6	APOA1; APOA2; APOC1; CHKB; GDPD3; LIPC; MFSD2A; PLA2G4C; PNPLA7; SLC44A4	TRUE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0071459	BP	protein localization to chromosome, centromeric region	16399	541	36	8	1.18763339228002	6.7360854384884	1.78252672165418e-05	8	0	H4C1; H4C13; H4C14; H4C15; H4C2; H4C3; H4C6; H4C9	TRUE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0032940	BP	secretion by cell	16399	541	576	39	19.0021342764803	2.05240103203943	1.79998873111107e-05	13	26	ABCC8; ACHE; ADGRE2; AGT; ANK1; BICD1; CBARP; CLNK; FER1L5; FGA; FGB; FGG; FOXO1; GATA1; HAP1; LIF; MLXIPL; MTNR1B; MYB; MYRIP; NLGN2; NR1D1; NRXN2; PAX8; RAPGEF3; RBP4; RIMS2; SEPTIN5; SLC38A3; SLC44A4; SLC4A8; SNCAIP; SRCIN1; STX1A; STX1B; SYT12; TFR2; TNFAIP2; VAMP7	TRUE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0030072	BP	peptide hormone secretion	16399	541	142	16	4.68455393621562	3.415479940642	1.84594079981451e-05	6	10	ABCC8; FGA; FGB; FGG; FOXO1; MLXIPL; MTNR1B; MYRIP; NLGN2; NR1D1; PAX8; RAPGEF3; RBP4; RIMS2; STX1A; TFR2	TRUE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0002791	BP	regulation of peptide secretion	16399	541	127	15	4.18970668943228	3.58020289053517	1.90902702463062e-05	6	9	ABCC8; FGA; FGB; FGG; FOXO1; MLXIPL; MTNR1B; MYRIP; NLGN2; NR1D1; PAX8; RAPGEF3; RBP4; STX1A; TFR2	TRUE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0030218	BP	erythrocyte differentiation	16399	541	98	13	3.23300201231782	4.02103059338338	1.96120845177746e-05	13	0	AHSP; EPB42; GATA1; HBA1; HBA2; HBB; HBG1; HBG2; HBM; HBZ; KLF1; MYB; SMIM1	TRUE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0051703	BP	biological process involved in intraspecies interaction between organisms	16399	541	27	7	0.890725044210013	7.85876634490313	2.04439189369587e-05	1	6	GRID1; MAPK8IP2; NLGN2; NLGN4Y; NRXN2; SEPTIN5; TBX1	TRUE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0002790	BP	peptide secretion	16399	541	144	16	4.75053356912007	3.3680427192442	2.20073673271632e-05	6	10	ABCC8; FGA; FGB; FGG; FOXO1; MLXIPL; MTNR1B; MYRIP; NLGN2; NR1D1; PAX8; RAPGEF3; RBP4; RIMS2; STX1A; TFR2	TRUE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0090087	BP	regulation of peptide transport	16399	541	129	15	4.25568632233673	3.52469586897649	2.30337491620069e-05	6	9	ABCC8; FGA; FGB; FGG; FOXO1; MLXIPL; MTNR1B; MYRIP; NLGN2; NR1D1; PAX8; RAPGEF3; RBP4; STX1A; TFR2	TRUE
PAPER_REPRODUCTION_GENOMEWIDE	GO:0072376	BP	protein activation cascade	16399	541	19	6	0.626806512592231	9.57233193890456	2.35741222505338e-05	5	1	F2; F7; F8; FGA; FGB; FGG	TRUE
PAPER_REPRODUCTION_GENOMEWIDE	GO:1902476	BP	chloride transmembrane transport	16399	541	60	10	1.97938898713336	5.0520640788663	2.40039485717126e-05	1	9	ANO1; ANO7; ANO9; GABRP; GABRR2; SLC1A1; SLC26A7; SLC4A1; SLC4A8; SLC6A2	TRUE
